User,Title,Year,Rating
79villemo,Skazany na bluesa,2005,8.0
79villemo,Totalna magia,1998,7.0
79villemo,Gdyby jutra nie było,2003,9.0
79villemo,Ania z Zielonego Wzgórza,1985,8.0
79villemo,Między piekłem a niebem,1998,8.0
79villemo,Erin Brockovich,2000,8.0
79villemo,Życie za życie,2003,9.0
79villemo,Przeczucie,2007,8.0
79villemo,Dom nad jeziorem,2006,8.0
79villemo,Lepiej być nie może,1997,8.0
79villemo,Constantine,2005,7.0
79villemo,Uprowadzona,2008,5.0
79villemo,Invictus - Niepokonany,2009,8.0
79villemo,Incepcja,2010,10.0
79villemo,"Millennium: Mężczyźni, którzy nienawidzą kobiet",2009,8.0
79villemo,"Millennium: Zamek z piasku, który runął",2009,9.0
79villemo,Holiday,2006,8.0
79villemo,Opowieści z Narnii: Książę Kaspian,2008,8.0
79villemo,Tylko mnie kochaj,2006,7.0
79villemo,Księżna,2008,9.0
79villemo,Nostalgia anioła,2009,7.0
79villemo,Mr. Brooks,2007,7.0
79villemo,Wpadka,2007,5.0
79villemo,Katyń,2007,7.0
79villemo,21,2008,10.0
79villemo,Polowanie na druhny,2005,7.0
79villemo,Jasminum,2006,7.0
79villemo,Pachnidło: Historia mordercy,2006,8.0
79villemo,Monachium,2005,9.0
79villemo,Kochanice króla,2008,9.0
79villemo,Egzorcyzmy Emily Rose,2005,8.0
79villemo,Pokuta,2007,8.0
79villemo,Niepokój,2007,6.0
79villemo,Jak wytresować smoka,2010,7.0
79villemo,Spacer w chmurach,1995,7.0
79villemo,Grease,1978,8.0
79villemo,Człowiek pies,2005,9.0
79villemo,Zabójcza broń,1987,8.0
79villemo,Ścigany,1993,8.0
79villemo,Sherlock Holmes,2009,9.0
79villemo,Nic śmiesznego,1995,8.0
79villemo,Krucjata Bourne'a,2004,9.0
79villemo,Granice miłości,2008,7.0
79villemo,Zabójczy numer,2006,8.0
79villemo,Szkoła uczuć,2002,8.0
79villemo,Chłopięcy świat,1993,7.0
79villemo,Titanic,1997,10.0
79villemo,Romeo i Julia,1996,7.0
79villemo,Wywiad z wampirem,1994,8.0
79villemo,Matrix Reaktywacja,2003,8.0
79villemo,Dzień świstaka,1993,8.0
79villemo,Ratatuj,2007,8.0
79villemo,Tato,1995,7.0
79villemo,Ocean's Eleven: Ryzykowna gra,2001,9.0
79villemo,Pasja,2004,10.0
79villemo,Volver,2006,7.0
79villemo,Tożsamość Bourne'a,2002,8.0
79villemo,Siedem lat w Tybecie,1997,7.0
79villemo,Twierdza,1996,8.0
79villemo,Apocalypto,2006,8.0
79villemo,Życie na podsłuchu,2006,9.0
79villemo,Dobry rok,2006,7.0
79villemo,Terminator,1984,7.0
79villemo,Powrót do przyszłości II,1989,8.0
79villemo,Przerwana lekcja muzyki,1999,8.0
79villemo,Omen,1976,8.0
79villemo,Hotel Ruanda,2004,10.0
79villemo,Uśpieni,1996,9.0
79villemo,Cube,1997,7.0
79villemo,Matrix Rewolucje,2003,9.0
79villemo,Tajemnica Brokeback Mountain,2005,7.0
79villemo,Wichrowe wzgórza,1992,8.0
79villemo,Plan doskonały,2006,8.0
79villemo,Małe kobietki,1994,7.0
79villemo,Ostatni Mohikanin,1992,7.0
79villemo,Gran Torino,2008,9.0
79villemo,Zaklęci w czasie,2009,8.0
79villemo,Ojciec chrzestny,1972,10.0
79villemo,Memento,2000,10.0
79villemo,Ultimatum Bourne'a,2007,9.0
79villemo,Iluzjonista,2006,8.0
79villemo,Plac Zbawiciela,2006,8.0
79villemo,Wyznania gejszy,2005,8.0
79villemo,W pogoni za szczęściem,2006,10.0
79villemo,Joe Black,1998,7.0
79villemo,Labirynt fauna,2006,8.0
79villemo,Dług,1999,9.0
79villemo,Buntownik z wyboru,1997,8.0
79villemo,Chłopaki nie płaczą,2000,6.0
79villemo,Prestiż,2006,10.0
79villemo,Młodzi gniewni,1995,7.0
79villemo,Lektor,2008,8.0
79villemo,Pamiętnik,2004,8.0
79villemo,Przesłuchanie,1982,8.0
79villemo,Zakochany kundel,1955,9.0
79villemo,Gattaca - Szok przyszłości,1997,8.0
79villemo,Edward Nożycoręki,1990,8.0
79villemo,Życie jest piękne,1997,10.0
79villemo,Pianista,2002,10.0
79villemo,Sprawa Kramerów,1979,7.0
79villemo,Dziecko Rosemary,1968,8.0
79villemo,Przed wschodem słońca,1995,9.0
79villemo,Upadek,1993,8.0
79villemo,Wichry namiętności,1994,9.0
79villemo,Amelia,2001,8.0
79villemo,Rain Man,1988,7.0
79villemo,Gnijąca panna młoda,2005,7.0
79villemo,Miasto Boga,2002,8.0
79villemo,Dwunastu gniewnych ludzi,1957,8.0
79villemo,Przeminęło z wiatrem,1939,9.0
79villemo,Król Lew,1994,9.0
79villemo,Miłość w czasach zarazy,2007,7.0
79villemo,Siedem dusz,2008,10.0
79villemo,Moje życie beze mnie,2003,8.0
79villemo,Gorączka,1995,9.0
79villemo,Braveheart - Waleczne Serce,1995,10.0
79villemo,To nie jest kraj dla starych ludzi,2007,8.0
79villemo,Truman Show,1998,8.0
79villemo,Zielona mila,1999,9.0
79villemo,Oszukana,2008,8.0
79villemo,Slumdog. Milioner z ulicy,2008,9.0
79villemo,Cienka czerwona linia,1998,9.0
79villemo,John Q.,2002,10.0
79villemo,Człowiek w ogniu,2004,10.0
79villemo,Dzień próby,2001,8.0
79villemo,Helikopter w ogniu,2001,8.0
79villemo,Deja Vu,2006,10.0
79villemo,Park Jurajski,1993,6.0
79villemo,Piąty element,1997,2.0
79villemo,Leon zawodowiec,1994,9.0
79villemo,Negocjator,1998,9.0
79villemo,"Złap mnie, jeśli potrafisz",2002,8.0
79villemo,Zapłata,2003,8.0
79villemo,Lista Schindlera,1993,10.0
79villemo,Raport mniejszości,2002,8.0
79villemo,Szeregowiec Ryan,1998,9.0
79villemo,Infernal Affairs: Piekielna gra,2002,7.0
79villemo,Donnie Darko,2001,8.0
79villemo,Co gryzie Gilberta Grape'a,1993,8.0
79villemo,K-PAX,2001,8.0
79villemo,Tajemnice Los Angeles,1997,6.0
79villemo,Taksówkarz,1976,6.0
79villemo,Infiltracja,2006,10.0
79villemo,Wyspa tajemnic,2010,9.0
79villemo,Filadelfia,1993,9.0
79villemo,Apollo 13,1995,9.0
79villemo,Amores perros,2000,8.0
79villemo,Stowarzyszenie Umarłych Poetów,1989,9.0
79villemo,Donnie Brasco,1997,7.0
79villemo,Cast Away - poza światem,2000,9.0
79villemo,Psychoza,1960,9.0
79villemo,Efekt motyla,2004,9.0
79villemo,Piękny umysł,2001,6.0
79villemo,Kod da Vinci,2006,8.0
79villemo,Milczenie owiec,1991,7.0
79villemo,Czerwony smok,2002,6.0
79villemo,Zodiak,2007,8.0
79villemo,Hannibal,2001,7.0
79villemo,Gra,1997,7.0
79villemo,Gladiator,2000,8.0
79villemo,Matrix,1999,9.0
79villemo,Kolekcjoner kości,1999,8.0
79villemo,Nie czas na łzy,1999,9.0
79villemo,12 małp,1995,10.0
79villemo,A.I. Sztuczna inteligencja,2001,8.0
79villemo,Aviator,2004,8.0
79villemo,Krwawy diament,2006,9.0
79villemo,Adwokat diabła,1997,10.0
79villemo,Co się wydarzyło w Madison County,1995,10.0
79villemo,Siedem,1995,10.0
79villemo,American Beauty,1999,6.0
79villemo,Forrest Gump,1994,8.0
79villemo,Lśnienie,1980,7.0
79villemo,Skazani na Shawshank,1994,10.0
79villemo,Zapach kobiety,1992,7.0
79villemo,Misery,1990,9.0
79villemo,Podaj dalej,2000,10.0
79villemo,Inni,2001,9.0
79villemo,Znaki,2002,7.0
79villemo,21 gramów,2003,9.0
79villemo,Osada,2004,8.0
79villemo,Ciekawy przypadek Benjamina Buttona,2008,9.0
79villemo,Za wszelką cenę,2004,10.0
79villemo,Babel,2006,9.0
79villemo,Numer 23,2007,6.0
79villemo,Szósty zmysł,1999,10.0
79villemo,Podziemny krąg,1999,10.0
79villemo,Requiem dla snu,2000,6.0
79villemo,Shrek,2001,7.0
79villemo,Władca Pierścieni: Drużyna Pierścienia,2001,
79villemo,Siedmiu samurajów,1954,
79villemo,Stygmaty,1999,6.0
adam_lub,Każdy wie lepiej,2022,6.0
adam_lub,Slow West,2015,7.0
adam_lub,Pod słońce,2005,7.0
adam_lub,Serce Jamajki,2019,7.0
adam_lub,Eskorta,2014,6.0
adam_lub,Zawsze tylko ty,2009,8.0
adam_lub,Magiczne lato,2012,8.0
adam_lub,"Nazista, który uratował Szpilmana",2019,7.0
adam_lub,Szef roku,2021,7.0
adam_lub,Aline. Głos miłości,2020,7.0
adam_lub,Młodość,2015,7.0
adam_lub,Ostatni set,2020,6.0
adam_lub,Wszyscy na pokład,2021,5.0
adam_lub,Krupier,1998,7.0
adam_lub,Palce lizać,2021,7.0
adam_lub,Julia,2021,7.0
adam_lub,Bracia,2021,6.0
adam_lub,Piwo - moje życie,2019,6.0
adam_lub,Selma – prawdziwa przygoda z końca świata,2020,7.0
adam_lub,Mała mama,2021,6.0
adam_lub,Zabić Escobara,2021,6.0
adam_lub,Film balkonowy,2021,7.0
adam_lub,"Lassie, wróć!",2020,7.0
adam_lub,Borg/McEnroe. Między odwagą a szaleństwem,2017,7.0
adam_lub,Drive My Car,2021,7.0
adam_lub,Trzy królowe,2021,7.0
adam_lub,Nomadland,2020,7.0
adam_lub,Wielka wolność,2021,7.0
adam_lub,Na rauszu,2020,8.0
adam_lub,Przeżyć,2021,7.0
adas_demolka,Kot w butach: Ostatnie życzenie,2022,7.0
adas_demolka,Fabelmanowie,2022,7.0
adas_demolka,"Glass Onion: Film z serii ""Na noże""",2022,8.0
adas_demolka,Pisklak,2016,7.0
adas_demolka,Troll,2022,6.0
adas_demolka,Pociągi pod specjalnym nadzorem,1966,7.0
adas_demolka,Guillermo del Toro: Pinokio,2022,
adas_demolka,Dziwny świat,2022,
adas_demolka,Piękny poranek,2022,
adas_demolka,Barbie w Dziadku Do Orzechów,2001,
adas_demolka,Krzyk,2022,
adas_demolka,Licorice Pizza,2021,
adas_demolka,Kosmiczny mecz,1996,
adas_demolka,Rodzina Addamsów,1991,
adas_demolka,"Papers, Please: The Short Film ",2018,
adas_demolka,Do ostatniej kości,2022,
adas_demolka,Transformers: Wiek zagłady,2014,
adas_demolka,Nitram,2021,
adas_demolka,Moonage Daydream,2022,
adas_demolka,Kubuś i przyjaciele,2011,
adas_demolka,Na pełny etat,2021,
adas_demolka,Przygody Kubusia Puchatka,1977,
adas_demolka,Menu,2022,
adas_demolka,Ostatni seans filmowy,1971,
adas_demolka,Czarna Pantera: Wakanda w moim sercu,2022,
adkaleszno,Dwa życia,2022,7.0
adkaleszno,Piękna i Bestia,2017,6.0
adkaleszno,Kształt wody,2017,5.0
adkaleszno,Ted 2,2015,6.0
adkaleszno,Listy do Julii,2010,6.0
adkaleszno,Chloe,2009,7.0
adkaleszno,Hokus pokus,1993,6.0
adkaleszno,Blondynka,2022,5.0
adkaleszno,Gladiator,2000,8.0
adkaleszno,Luca,2021,8.0
adkaleszno,Jak pokochałam gangstera,2022,8.0
adkaleszno,Lobster,2015,6.0
adkaleszno,Klaus,2019,9.0
adkaleszno,After,2019,4.0
adkaleszno,After 2,2020,4.0
adkaleszno,The Ring,2002,7.0
adkaleszno,Co widać i słychać,2021,5.0
adkaleszno,Co w duszy gra,2020,7.0
adkaleszno,Niania,2005,8.0
adkaleszno,Między nami,2020,7.0
adkaleszno,McImperium,2016,6.0
adkaleszno,Pasażerowie,2016,6.0
adkaleszno,Les Misérables: Nędznicy,2012,5.0
adkaleszno,Charlie i fabryka czekolady,2005,7.0
adkaleszno,Dwoje do poprawki,2012,6.0
adkaleszno,To skomplikowane,2009,6.0
adkaleszno,Zaginiona,2012,6.0
adkaleszno,Carrie,2013,5.0
adkaleszno,Ostatnia piosenka,2010,6.0
adkaleszno,Zanim się pojawiłeś,2016,7.0
adkaleszno,Piąta fala,2016,4.0
adkaleszno,"Zostań, jeśli kochasz",2014,6.0
adkaleszno,Zanim odejdę,2017,7.0
adkaleszno,Papierowe miasta,2015,6.0
adkaleszno,Gwiazd naszych wina,2014,7.0
adkaleszno,Bez miłości ani słowa ,2012,7.0
adkaleszno,Crimson Peak. Wzgórze krwi,2015,5.0
adkaleszno,"Krzysiu, gdzie jesteś?",2018,8.0
adkaleszno,Ekspres polarny,2004,8.0
adkaleszno,Shrek 2,2004,7.0
adkaleszno,Shrek Trzeci,2007,6.0
adkaleszno,Shrek Forever,2010,7.0
adkaleszno,Rytuał,2017,6.0
adkaleszno,Porwanie,2011,6.0
adkaleszno,Aż do kości,2017,5.0
adkaleszno,Dary Anioła: Miasto kości,2013,6.0
adkaleszno,"Love, Rosie",2014,6.0
adkaleszno,LOL,2012,6.0
adkaleszno,Uwierz w ducha,1990,7.0
adkaleszno,Dirty Dancing,1987,8.0
adkaleszno,Nowi mutanci,2020,4.0
adkaleszno,Wyścig z czasem,2011,7.0
adkaleszno,Jeden dzień,2011,7.0
adkaleszno,Mały Książę,2015,8.0
adkaleszno,Nostalgia anioła,2009,7.0
adkaleszno,Zaplątani,2010,9.0
adkaleszno,Witamy na Hawajach,2015,5.0
adkaleszno,Służące,2011,8.0
adkaleszno,Kamerdyner,2013,7.0
adkaleszno,Titanic,1997,9.0
adkaleszno,Szkoła uczuć,2002,8.0
adkaleszno,"Ave, Cezar!",2016,3.0
adkaleszno,Kopciuszek,2015,6.0
adkaleszno,Pearl Harbor,2001,8.0
adkaleszno,Czas na miłość,2013,8.0
adkaleszno,Dla ciebie wszystko,2014,6.0
adkaleszno,Wielki Gatsby,2013,7.0
adkaleszno,365 dni,2020,5.0
adkaleszno,Mroczne cienie,2012,6.0
adkaleszno,Tajemnice lasu,2014,4.0
adkaleszno,Kochankowie z Księżyca. Moonrise Kingdom,2012,7.0
adkaleszno,Bękarty wojny,2009,7.0
adkaleszno,Avatar,2009,7.0
adkaleszno,Shrek,2001,8.0
adkaleszno,Pociąg do Darjeeling,2007,5.0
adkaleszno,Musimy porozmawiać o Kevinie,2011,6.0
adkaleszno,Alicja po drugiej stronie lustra,2016,7.0
adkaleszno,Alicja w Krainie Czarów,2010,6.0
adkaleszno,Lighthouse,2019,8.0
adkaleszno,Dziennik Bridget Jones,2001,6.0
adkaleszno,Cztery wesela i pogrzeb,1994,6.0
adkaleszno,Królewna Śnieżka,2012,6.0
adkaleszno,"Jedz, módl się, kochaj",2010,7.0
adkaleszno,Notting Hill,1999,5.0
adkaleszno,Mój chłopak się żeni,1997,5.0
adkaleszno,Wiek Adaline,2015,7.0
adkaleszno,Zatańcz ze mną,2004,6.0
adkaleszno,Jak urodzić i nie zwariować,2012,6.0
adkaleszno,Bez mojej zgody,2009,7.0
adkaleszno,Pokot,2017,6.0
adkaleszno,7 uczuć,2018,8.0
adkaleszno,Błękitna laguna,1980,6.0
adkaleszno,Powrót do błękitnej laguny,1991,7.0
adkaleszno,Wszystkie jasne miejsca,2020,6.0
adkaleszno,Sydney i siedmiu nieudaczników,2007,6.0
adkaleszno,Jojo Rabbit,2019,10.0
adkaleszno,Poradnik pozytywnego myślenia,2012,7.0
adkaleszno,Mamma Mia!,2008,7.0
adkaleszno,Trzy metry nad niebem,2010,7.0
adkaleszno,"Długi, wrześniowy weekend",2013,6.0
adkaleszno,Najdłuższa podróż,2015,6.0
adkaleszno,I że cię nie opuszczę,2012,6.0
adkaleszno,Holiday,2006,7.0
adkaleszno,Mamma Mia! Here We Go Again,2018,7.0
adkaleszno,Dziewczyna w czerwonej pelerynie,2011,6.0
adkaleszno,Wciąż ją kocham,2010,7.0
adkaleszno,Wesele,1972,7.0
adkaleszno,Pan Tadeusz,1999,7.0
adkaleszno,Teoria wszystkiego,2014,7.0
adkaleszno,Grand Budapest Hotel,2014,8.0
adkaleszno,Historia małżeńska,2019,9.0
adkaleszno,Dziewczyna z portretu,2015,7.0
adkaleszno,Movie 43,2012,6.0
adkaleszno,Skazani na Shawshank,1994,10.0
adkaleszno,Chce się żyć,2013,7.0
adkaleszno,Francuska suita,2014,7.0
adkaleszno,Czarownica,2014,9.0
adkaleszno,Przetrwać w Nowym Jorku,1995,7.0
adkaleszno,Zjawa,2015,7.0
adkaleszno,Wyspa tajemnic,2010,7.0
adkaleszno,Incepcja,2010,8.0
adkaleszno,Droga do szczęścia,2008,7.0
adkaleszno,Tulipanowa gorączka,2017,6.0
adkaleszno,Światło między oceanami,2016,7.0
adkaleszno,Ex Machina,2015,7.0
adkaleszno,Mulholland Drive,2001,8.0
adkaleszno,Miasto aniołów,1998,8.0
adkaleszno,"Tamte dni, tamte noce",2017,7.0
adkaleszno,Nienawistna ósemka,2015,9.0
adkaleszno,Czarny łabędź,2010,8.0
adkaleszno,Siódma pieczęć,1957,7.0
adkaleszno,Ciekawy przypadek Benjamina Buttona,2008,7.0
adkaleszno,Lektor,2008,8.0
adkaleszno,Pokój,2015,7.0
adkaleszno,Lśnienie,1980,8.0
adkaleszno,Twój Vincent,2017,8.0
adkaleszno,Django,2012,7.0
adkaleszno,Lot nad kukułczym gniazdem,1975,7.0
adkaleszno,Nietykalni,2011,8.0
adkaleszno,Ostatnia rodzina,2016,7.0
adkaleszno,Wesele,2004,7.0
adkaleszno,Interstellar,2014,8.0
adkaleszno,American Beauty,1999,7.0
adkaleszno,Forrest Gump,1994,7.0
adkaleszno,Przerwana lekcja muzyki,1999,7.0
adkaleszno,Wilk z Wall Street,2013,7.0
adkaleszno,Pewnego razu... w Hollywood,2019,9.0
adkaleszno,Pulp Fiction,1994,8.0
adkaleszno,Leon zawodowiec,1994,7.0
adkaleszno,Parasite,2019,9.0
adkaleszno,Sztuka kochania. Historia Michaliny Wisłockiej,2017,9.0
adkaleszno,Mechaniczna pomarańcza,1971,7.0
adkaleszno,Boże Ciało,2019,8.0
adkaleszno,Na noże,2019,8.0
adrian9995,Dzienna zmiana,2022,6.0
adrian9995,Wszystko się wali,2003,6.0
adrian9995,Spencer,2021,4.0
adrian9995,Śmierć na Nilu,2022,7.0
adrian9995,Zakochany kundel,2019,8.0
adrian9995,W podziemiach Planety Małp,1970,6.0
adrian9995,Rodzinny dom wariatów,2005,7.0
adrian9995,Czy mi kiedyś wybaczysz?,2018,8.0
adrian9995,A więc wojna,2012,6.0
adrian9995,Lis i Pies 2,2006,6.0
adrian9995,Ojciec panny młodej II,1995,7.0
adrian9995,Piotruś Pan: Wielki powrót,2002,6.0
adrian9995,Kopciuszek II: Spełnione marzenia,2002,6.0
adrian9995,Księga dżungli 2,2003,5.0
adrian9995,Dzwonnik z Notre Dame II,2002,7.0
adrian9995,Kopciuszek 3: Co by było gdyby...,2007,6.0
adrian9995,Mała Syrenka 2: Powrót do morza,2000,6.0
adrian9995,Ojciec panny młodej,1991,7.0
adrian9995,Mała Syrenka: Dzieciństwo Ariel,2008,6.0
adrian9995,Pocahontas II - Podróż do Nowego Świata,1998,5.0
adrian9995,Nowe szaty króla 2: Kronk - Nowe wcielenie,2005,6.0
adrian9995,Miecz w kamieniu,1963,9.0
adrian9995,Robin Hood,1973,9.0
adrian9995,Bambi 2,2006,5.0
adrian9995,Zakochany kundel II: Przygody Chapsa,2001,5.0
adrian9995,Mulan II,2004,5.0
adrian9995,Tina,1993,8.0
adrian9995,Mój brat niedźwiedź II,2006,6.0
adrian9995,Pinokio,1940,7.0
adrian9995,Gwiezdne wojny: Wojny klonów,2008,7.0
adrianczup,Zielona mila,1999,10.0
Adsun22,"Glass Onion: Film z serii ""Na noże""",2022,6.0
Adsun22,Dracula - wampiry bez zębów,1995,3.0
Adsun22,Zaginione miasto,2022,6.0
Adsun22,Guillermo del Toro: Pinokio,2022,7.0
Adsun22,"Ja, Pastafarin: Historia Latającego Potwora Spaghetti",2019,6.0
Adsun22,Who Goes There: In Search of the Thing,2017,7.0
Adsun22,Pies,2022,6.0
Adsun22,"Miłość, seks & pandemia",2021,1.0
Adsun22,Strażnicy Galaktyki: Coraz bliżej święta,2022,6.0
Adsun22,Pitbull,2021,1.0
Adsun22,Resident Evil: Degeneracja,2008,7.0
Adsun22,Black Adam,2022,6.0
Adsun22,Wszystko wszędzie naraz,2022,7.0
Adsun22,Nieznośny ciężar wielkiego talentu,2022,6.0
Adsun22,Downton Abbey: Nowa epoka,2022,6.0
Adsun22,Men,2022,4.0
Adsun22,Elvis,2022,6.0
Adsun22,Blondynka,2022,4.0
Adsun22,Bullet Train,2022,7.0
Adsun22,Scooby-Doo! Cukierek albo psikus,2022,3.0
Adsun22,Skarb Mikołajka,2021,6.0
Adsun22,Robot Chicken: Star Wars Episode III,2010,7.0
Adsun22,Ludzie honoru,1992,8.0
Adsun22,Robot Chicken: Star Wars Episode II,2008,7.0
Adsun22,Cena strachu,1953,7.0
Adsun22,Robot Chicken: Star Wars,2007,7.0
Adsun22,Duch,1982,6.0
Adsun22,Trzy tysiące lat tęsknoty,2022,7.0
Adsun22,Wilkołak nocą,2022,7.0
Adsun22,Książę Egiptu,1998,7.0
adusiaxd,W lesie dziś nie zaśnie nikt 2,2021,1.0
adusiaxd,Joker,2019,10.0
adusiaxd,Bohemian Rhapsody,2018,10.0
agamakar99,Top Gun: Maverick,2022,9.0
agamakar99,Czarna Wdowa,2021,6.0
agamakar99,Bodyguard i żona zawodowca,2021,6.0
agamakar99,Cruella,2021,7.0
agamakar99,Nomadland,2020,7.0
agamakar99,Diuna,2021,8.0
agamakar99,Mauretańczyk,2021,7.0
agamakar99,Dżentelmeni,2019,8.0
agamakar99,Gold,2016,7.0
agamakar99,Zaginiona dziewczyna,2014,8.0
agamakar99,Życie Carlita,1993,8.0
agamakar99,50 pierwszych randek,2004,6.0
agamakar99,Służące,2011,8.0
agamakar99,Whiplash,2014,8.0
agamakar99,Za wszelką cenę,2004,8.0
agamakar99,Szesnaście świeczek,1984,6.0
agamakar99,Klub winowajców,1985,7.0
agamakar99,Prestiż,2006,8.0
agamakar99,Historia małżeńska,2019,6.0
agamakar99,"Trzy billboardy za Ebbing, Missouri",2017,8.0
agamakar99,Coco,2017,7.0
agamakar99,Gwiezdne wojny: Skywalker. Odrodzenie,2019,7.0
agamakar99,Dwóch papieży,2019,8.0
agamakar99,365 dni,2020,4.0
agamakar99,Małe kobietki,2019,8.0
agamakar99,Gorący temat,2019,6.0
agamakar99,Na noże,2019,8.0
agamakar99,O północy w Paryżu,2011,7.0
agamakar99,Kraina lodu II,2019,8.0
agamakar99,Gra tajemnic,2014,8.0
agamakar99,Król Lew,2019,8.0
agamakar99,Spider-Man: Daleko od domu,2019,7.0
agamakar99,Free Solo: ekstremalna wspinaczka,2018,8.0
agamakar99,Nowe oblicze Greya,2018,5.0
agamakar99,Ptaki śpiewają w Kigali,2017,4.0
agamakar99,Fantastyczne zwierzęta i jak je znaleźć,2016,6.0
agamakar99,Venom,2018,5.0
agamakar99,Aladyn,2019,6.0
agamakar99,Kapitan Marvel,2019,6.0
agamakar99,Trzy kroki od siebie,2019,6.0
agamakar99,After,2019,5.0
agamakar99,Green Book,2018,9.0
agamakar99,Oszustki,2019,6.0
agamakar99,Śniadanie u Tiffany'ego,1961,7.0
agamakar99,Psychoza,1960,8.0
agamakar99,Pewnego razu... w Hollywood,2019,8.0
agamakar99,Niezłomny,2014,7.0
agamakar99,Dreamgirls,2006,6.0
agamakar99,Raport mniejszości,2002,8.0
agamakar99,Faworyta,2018,7.0
agamakar99,Królowa,2006,7.0
agamakar99,Avengers: Koniec gry,2019,10.0
agamakar99,Spotlight,2015,8.0
agamakar99,Planeta Singli 3,2019,6.0
agamakar99,Fantastyczne zwierzęta: Zbrodnie Grindelwalda,2018,6.0
agamakar99,Teraz albo nigdy,2018,6.0
agamakar99,Jak wytresować smoka 3,2019,8.0
agamakar99,Dziewczyna z tatuażem,2011,8.0
agamakar99,Narodziny gwiazdy,2018,8.0
agamakar99,Zwyczajna przysługa,2018,6.0
agamakar99,Bohemian Rhapsody,2018,9.0
agamakar99,Planeta Singli 2,2018,7.0
agamakar99,Kochaj,2016,2.0
agamakar99,Ant-Man i Osa,2018,6.0
agamakar99,Mexican,2001,5.0
agamakar99,Sierra Burgess jest przegrywem,2018,5.0
agamakar99,Złe mamuśki,2016,6.0
agamakar99,Pozycja obowiązkowa,2018,6.0
agamakar99,Król rozrywki,2017,8.0
agamakar99,The Kissing Booth,2018,6.0
agamakar99,W blasku nocy,2018,7.0
agamakar99,Krwawy diament,2006,8.0
agamakar99,Strażnicy cnoty,2018,5.0
agamakar99,Miss Agent,2000,6.0
agamakar99,Zjawa,2015,7.0
agamakar99,Jak zostać gwiazdą,2006,5.0
agamakar99,Boska Florence,2016,6.0
agamakar99,"Do wszystkich chłopców, których kochałam",2018,7.0
agamakar99,Han Solo: Gwiezdne wojny - historie,2018,7.0
agamakar99,Marsjanin,2015,8.0
agamakar99,Życie Pi,2012,7.0
agamakar99,Jestem taka piękna!,2018,5.0
agamakar99,Ocean's 8,2018,6.0
agamakar99,Deadpool,2016,8.0
agamakar99,41 dni nadziei,2018,7.0
agamakar99,Iniemamocni 2,2018,8.0
agamakar99,Tylko kochankowie przeżyją,2013,7.0
agamakar99,Mission: Impossible,1996,7.0
agamakar99,Mamma Mia! Here We Go Again,2018,7.0
agamakar99,Przypadkowy mąż,2008,5.0
agamakar99,Twój Simon,2018,8.0
agamakar99,Kobieta sukcesu,2018,4.0
agamakar99,Podatek od miłości,2018,5.0
agamakar99,Seria Niezgodna: Wierna,2016,6.0
agamakar99,Wkręceni 2,2015,5.0
agamakar99,Wkręceni,2013,5.0
agamakar99,Kryptonim U.N.C.L.E.,2015,7.0
agamakar99,Zanim odejdą wody,2010,6.0
agamakar99,Avengers: Wojna bez granic,2018,9.0
agamakar99,Sherlock Holmes,2009,8.0
agamakar99,Tylko ty,1994,6.0
agamakar99,Każdego dnia,2018,6.0
agamakar99,"Tamte dni, tamte noce",2017,9.0
agamakar99,Spider-Man: Homecoming,2017,7.0
agamakar99,Czarna Pantera,2018,7.0
agamakar99,Kapitan Ameryka: Wojna bohaterów,2016,8.0
agamakar99,Thor: Ragnarok,2017,8.0
agamakar99,Strażnicy Galaktyki vol. 2,2017,7.0
agamakar99,Avengers: Czas Ultrona,2015,7.0
agamakar99,Ant-Man,2015,6.0
agamakar99,Doktor Strange,2016,6.0
agamakar99,Strażnicy Galaktyki,2014,7.0
agamakar99,Thor: Mroczny świat,2013,7.0
agamakar99,Iron Man 3,2013,8.0
agamakar99,Kapitan Ameryka: Zimowy Żołnierz,2014,7.0
agamakar99,Hrabia Monte Christo,2002,8.0
agamakar99,Avengers,2012,8.0
agamakar99,American Hustle,2013,7.0
agamakar99,Thor,2011,6.0
agamakar99,Captain America: Pierwsze starcie,2011,6.0
agamakar99,Iron Man 2,2010,7.0
agamakar99,Magia w blasku księżyca,2014,6.0
agamakar99,Przebudzenia,1990,9.0
agamakar99,Królewna Śnieżka i Łowca,2012,5.0
agamakar99,Ludzie honoru,1992,8.0
agamakar99,Miłość w Seattle,2009,6.0
agamakar99,Parnassus,2009,7.0
agamakar99,Dziewczyna z portretu,2015,8.0
agamakar99,Listy do M. 3,2017,6.0
