User,Title,Rating
79villemo,Miasto Boga,8.0
79villemo,Dwunastu gniewnych ludzi,8.0
79villemo,Przeminęło z wiatrem,9.0
79villemo,Król Lew,9.0
79villemo,Miłość w czasach zarazy,7.0
79villemo,Siedem dusz,10.0
79villemo,Moje życie beze mnie,8.0
79villemo,Gorączka,9.0
79villemo,Braveheart - Waleczne Serce,10.0
79villemo,To nie jest kraj dla starych ludzi,8.0
79villemo,Truman Show,8.0
79villemo,Zielona mila,9.0
79villemo,Oszukana,8.0
79villemo,Slumdog. Milioner z ulicy,9.0
79villemo,Cienka czerwona linia,9.0
79villemo,John Q.,10.0
79villemo,Człowiek w ogniu,10.0
79villemo,Dzień próby,8.0
79villemo,Helikopter w ogniu,8.0
79villemo,Deja Vu,10.0
79villemo,Park Jurajski,6.0
79villemo,Piąty element,2.0
79villemo,Leon zawodowiec,9.0
79villemo,Negocjator,9.0
79villemo,"Złap mnie, jeśli potrafisz",8.0
79villemo,Zapłata,8.0
79villemo,Lista Schindlera,10.0
79villemo,Raport mniejszości,8.0
79villemo,Szeregowiec Ryan,9.0
79villemo,Infernal Affairs: Piekielna gra,7.0
79villemo,Donnie Darko,8.0
79villemo,Co gryzie Gilberta Grape'a,8.0
79villemo,K-PAX,8.0
79villemo,Tajemnice Los Angeles,6.0
79villemo,Taksówkarz,6.0
79villemo,Infiltracja,10.0
79villemo,Wyspa tajemnic,9.0
79villemo,Filadelfia,9.0
79villemo,Apollo 13,9.0
79villemo,Amores perros,8.0
79villemo,Stowarzyszenie Umarłych Poetów,9.0
79villemo,Donnie Brasco,7.0
79villemo,Cast Away - poza światem,9.0
79villemo,Psychoza,9.0
79villemo,Efekt motyla,9.0
79villemo,Piękny umysł,6.0
79villemo,Kod da Vinci,8.0
79villemo,Milczenie owiec,7.0
79villemo,Czerwony smok,6.0
79villemo,Zodiak,8.0
79villemo,Hannibal,7.0
79villemo,Gra,7.0
79villemo,Gladiator,8.0
79villemo,Matrix,9.0
79villemo,Kolekcjoner kości,8.0
79villemo,Nie czas na łzy,9.0
79villemo,12 małp,10.0
79villemo,A.I. Sztuczna inteligencja,8.0
79villemo,Aviator,8.0
79villemo,Krwawy diament,9.0
79villemo,Adwokat diabła,10.0
79villemo,Co się wydarzyło w Madison County,10.0
79villemo,Siedem,10.0
79villemo,American Beauty,6.0
79villemo,Forrest Gump,8.0
79villemo,Lśnienie,7.0
79villemo,Skazani na Shawshank,10.0
79villemo,Zapach kobiety,7.0
79villemo,Misery,9.0
79villemo,Podaj dalej,10.0
79villemo,Inni,9.0
79villemo,Znaki,7.0
79villemo,21 gramów,9.0
79villemo,Osada,8.0
79villemo,Ciekawy przypadek Benjamina Buttona,9.0
79villemo,Za wszelką cenę,10.0
79villemo,Babel,9.0
79villemo,Numer 23,6.0
79villemo,Szósty zmysł,10.0
79villemo,Podziemny krąg,10.0
79villemo,Requiem dla snu,6.0
79villemo,Shrek,7.0
79villemo,Władca Pierścieni: Drużyna Pierścienia,
79villemo,Siedmiu samurajów,
79villemo,Stygmaty,6.0
adam_lub,Każdy wie lepiej,6.0
adam_lub,Slow West,7.0
adam_lub,Pod słońce,7.0
adam_lub,Serce Jamajki,7.0
adam_lub,Eskorta,6.0
adam_lub,Zawsze tylko ty,8.0
adam_lub,Magiczne lato,8.0
adam_lub,"Nazista, który uratował Szpilmana",7.0
adam_lub,Szef roku,7.0
adam_lub,Aline. Głos miłości,7.0
adam_lub,Młodość,7.0
adam_lub,Ostatni set,6.0
adam_lub,Wszyscy na pokład,5.0
adam_lub,Krupier,7.0
adam_lub,Palce lizać,7.0
adam_lub,Julia,7.0
adam_lub,Bracia,6.0
adam_lub,Piwo - moje życie,6.0
adam_lub,Selma – prawdziwa przygoda z końca świata,7.0
adam_lub,Mała mama,6.0
adam_lub,Zabić Escobara,6.0
adam_lub,Film balkonowy,7.0
adam_lub,"Lassie, wróć!",7.0
adam_lub,Borg/McEnroe. Między odwagą a szaleństwem,7.0
adam_lub,Drive My Car,7.0
adam_lub,Trzy królowe,7.0
adam_lub,Nomadland,7.0
adam_lub,Wielka wolność,7.0
adam_lub,Na rauszu,8.0
adam_lub,Przeżyć,7.0
adas_demolka,Kot w butach: Ostatnie życzenie,7.0
adas_demolka,Fabelmanowie,7.0
adas_demolka,"Glass Onion: Film z serii ""Na noże""",8.0
adas_demolka,Pisklak,7.0
adas_demolka,Troll,6.0
adas_demolka,Pociągi pod specjalnym nadzorem,7.0
adas_demolka,Guillermo del Toro: Pinokio,
adas_demolka,Dziwny świat,
adas_demolka,Piękny poranek,
adas_demolka,Barbie w Dziadku Do Orzechów,
adas_demolka,Krzyk,
adas_demolka,Licorice Pizza,
adas_demolka,Kosmiczny mecz,
adas_demolka,Rodzina Addamsów,
adas_demolka,"Papers, Please: The Short Film ",
adas_demolka,Do ostatniej kości,
adas_demolka,Transformers: Wiek zagłady,
adas_demolka,Nitram,
adas_demolka,Moonage Daydream,
adas_demolka,Kubuś i przyjaciele,
adas_demolka,Na pełny etat,
adas_demolka,Przygody Kubusia Puchatka,
adas_demolka,Menu,
adas_demolka,Ostatni seans filmowy,
adas_demolka,Czarna Pantera: Wakanda w moim sercu,
adkaleszno,Dwa życia,7.0
adkaleszno,Piękna i Bestia,6.0
adkaleszno,Kształt wody,5.0
adkaleszno,Ted 2,6.0
adkaleszno,Listy do Julii,6.0
adkaleszno,Chloe,7.0
adkaleszno,Hokus pokus,6.0
adkaleszno,Blondynka,5.0
adkaleszno,Gladiator,8.0
adkaleszno,Luca,8.0
adkaleszno,Jak pokochałam gangstera,8.0
adkaleszno,Lobster,6.0
adkaleszno,Klaus,9.0
adkaleszno,After,4.0
adkaleszno,After 2,4.0
adkaleszno,The Ring,7.0
adkaleszno,Co widać i słychać,5.0
adkaleszno,Co w duszy gra,7.0
adkaleszno,Niania,8.0
adkaleszno,Między nami,7.0
adkaleszno,McImperium,6.0
adkaleszno,Pasażerowie,6.0
adkaleszno,Les Misérables: Nędznicy,5.0
adkaleszno,Charlie i fabryka czekolady,7.0
adkaleszno,Dwoje do poprawki,6.0
adkaleszno,To skomplikowane,6.0
adkaleszno,Zaginiona,6.0
adkaleszno,Carrie,5.0
adkaleszno,Ostatnia piosenka,6.0
adkaleszno,Zanim się pojawiłeś,7.0
adkaleszno,Piąta fala,4.0
adkaleszno,"Zostań, jeśli kochasz",6.0
adkaleszno,Zanim odejdę,7.0
adkaleszno,Papierowe miasta,6.0
adkaleszno,Gwiazd naszych wina,7.0
adkaleszno,Bez miłości ani słowa ,7.0
adkaleszno,Crimson Peak. Wzgórze krwi,5.0
adkaleszno,"Krzysiu, gdzie jesteś?",8.0
adkaleszno,Ekspres polarny,8.0
adkaleszno,Shrek 2,7.0
adkaleszno,Shrek Trzeci,6.0
adkaleszno,Shrek Forever,7.0
adkaleszno,Rytuał,6.0
adkaleszno,Porwanie,6.0
adkaleszno,Aż do kości,5.0
adkaleszno,Dary Anioła: Miasto kości,6.0
adkaleszno,"Love, Rosie",6.0
adkaleszno,LOL,6.0
adkaleszno,Uwierz w ducha,7.0
adkaleszno,Dirty Dancing,8.0
adkaleszno,Nowi mutanci,4.0
adkaleszno,Wyścig z czasem,7.0
adkaleszno,Jeden dzień,7.0
adkaleszno,Mały Książę,8.0
adkaleszno,Nostalgia anioła,7.0
adkaleszno,Zaplątani,9.0
adkaleszno,Witamy na Hawajach,5.0
adkaleszno,Służące,8.0
adkaleszno,Kamerdyner,7.0
adkaleszno,Titanic,9.0
adkaleszno,Szkoła uczuć,8.0
adkaleszno,"Ave, Cezar!",3.0
adkaleszno,Kopciuszek,6.0
adkaleszno,Pearl Harbor,8.0
adkaleszno,Czas na miłość,8.0
adkaleszno,Dla ciebie wszystko,6.0
adkaleszno,Wielki Gatsby,7.0
adkaleszno,365 dni,5.0
adkaleszno,Mroczne cienie,6.0
adkaleszno,Tajemnice lasu,4.0
adkaleszno,Kochankowie z Księżyca. Moonrise Kingdom,7.0
adkaleszno,Bękarty wojny,7.0
adkaleszno,Avatar,7.0
adkaleszno,Shrek,8.0
adkaleszno,Pociąg do Darjeeling,5.0
adkaleszno,Musimy porozmawiać o Kevinie,6.0
adkaleszno,Alicja po drugiej stronie lustra,7.0
adkaleszno,Alicja w Krainie Czarów,6.0
adkaleszno,Lighthouse,8.0
adkaleszno,Dziennik Bridget Jones,6.0
adkaleszno,Cztery wesela i pogrzeb,6.0
adkaleszno,Królewna Śnieżka,6.0
adkaleszno,"Jedz, módl się, kochaj",7.0
adkaleszno,Notting Hill,5.0
adkaleszno,Mój chłopak się żeni,5.0
adkaleszno,Wiek Adaline,7.0
adkaleszno,Zatańcz ze mną,6.0
adkaleszno,Jak urodzić i nie zwariować,6.0
adkaleszno,Bez mojej zgody,7.0
adkaleszno,Pokot,6.0
adkaleszno,7 uczuć,8.0
adkaleszno,Błękitna laguna,6.0
adkaleszno,Powrót do błękitnej laguny,7.0
adkaleszno,Wszystkie jasne miejsca,6.0
adkaleszno,Sydney i siedmiu nieudaczników,6.0
adkaleszno,Jojo Rabbit,10.0
adkaleszno,Poradnik pozytywnego myślenia,7.0
adkaleszno,Mamma Mia!,7.0
adkaleszno,Trzy metry nad niebem,7.0
adkaleszno,"Długi, wrześniowy weekend",6.0
adkaleszno,Najdłuższa podróż,6.0
adkaleszno,I że cię nie opuszczę,6.0
adkaleszno,Holiday,7.0
adkaleszno,Mamma Mia! Here We Go Again,7.0
adkaleszno,Dziewczyna w czerwonej pelerynie,6.0
adkaleszno,Wciąż ją kocham,7.0
adkaleszno,Wesele,7.0
adkaleszno,Pan Tadeusz,7.0
adkaleszno,Teoria wszystkiego,7.0
adkaleszno,Grand Budapest Hotel,8.0
adkaleszno,Historia małżeńska,9.0
adkaleszno,Dziewczyna z portretu,7.0
adkaleszno,Movie 43,6.0
adkaleszno,Skazani na Shawshank,10.0
adkaleszno,Chce się żyć,7.0
adkaleszno,Francuska suita,7.0
adkaleszno,Czarownica,9.0
adkaleszno,Przetrwać w Nowym Jorku,7.0
adkaleszno,Zjawa,7.0
adkaleszno,Wyspa tajemnic,7.0
adkaleszno,Incepcja,8.0
adkaleszno,Droga do szczęścia,7.0
adkaleszno,Tulipanowa gorączka,6.0
adkaleszno,Światło między oceanami,7.0
adkaleszno,Ex Machina,7.0
adkaleszno,Mulholland Drive,8.0
adkaleszno,Miasto aniołów,8.0
adkaleszno,"Tamte dni, tamte noce",7.0
adkaleszno,Nienawistna ósemka,9.0
adkaleszno,Czarny łabędź,8.0
adkaleszno,Siódma pieczęć,7.0
adkaleszno,Ciekawy przypadek Benjamina Buttona,7.0
adkaleszno,Lektor,8.0
adkaleszno,Pokój,7.0
adkaleszno,Lśnienie,8.0
adkaleszno,Twój Vincent,8.0
adkaleszno,Django,7.0
adkaleszno,Lot nad kukułczym gniazdem,7.0
adkaleszno,Nietykalni,8.0
adkaleszno,Ostatnia rodzina,7.0
adkaleszno,Wesele,7.0
adkaleszno,Interstellar,8.0
adkaleszno,American Beauty,7.0
adkaleszno,Forrest Gump,7.0
adkaleszno,Przerwana lekcja muzyki,7.0
adkaleszno,Wilk z Wall Street,7.0
adkaleszno,Pewnego razu... w Hollywood,9.0
adkaleszno,Pulp Fiction,8.0
adkaleszno,Leon zawodowiec,7.0
adkaleszno,Parasite,9.0
adkaleszno,Sztuka kochania. Historia Michaliny Wisłockiej,9.0
adkaleszno,Mechaniczna pomarańcza,7.0
adkaleszno,Boże Ciało,8.0
adkaleszno,Na noże,8.0
adrian9995,Dzienna zmiana,6.0
adrian9995,Wszystko się wali,6.0
adrian9995,Spencer,4.0
adrian9995,Śmierć na Nilu,7.0
adrian9995,Zakochany kundel,8.0
adrian9995,W podziemiach Planety Małp,6.0
adrian9995,Rodzinny dom wariatów,7.0
adrian9995,Czy mi kiedyś wybaczysz?,8.0
adrian9995,A więc wojna,6.0
adrian9995,Lis i Pies 2,6.0
adrian9995,Ojciec panny młodej II,7.0
adrian9995,Piotruś Pan: Wielki powrót,6.0
adrian9995,Kopciuszek II: Spełnione marzenia,6.0
adrian9995,Księga dżungli 2,5.0
adrian9995,Dzwonnik z Notre Dame II,7.0
adrian9995,Kopciuszek 3: Co by było gdyby...,6.0
adrian9995,Mała Syrenka 2: Powrót do morza,6.0
adrian9995,Ojciec panny młodej,7.0
adrian9995,Mała Syrenka: Dzieciństwo Ariel,6.0
adrian9995,Pocahontas II - Podróż do Nowego Świata,5.0
adrian9995,Nowe szaty króla 2: Kronk - Nowe wcielenie,6.0
adrian9995,Miecz w kamieniu,9.0
adrian9995,Robin Hood,9.0
adrian9995,Bambi 2,5.0
adrian9995,Zakochany kundel II: Przygody Chapsa,5.0
adrian9995,Mulan II,5.0
adrian9995,Tina,8.0
adrian9995,Mój brat niedźwiedź II,6.0
adrian9995,Pinokio,7.0
adrian9995,Gwiezdne wojny: Wojny klonów,7.0
adrianczup,Zielona mila,10.0
Adsun22,"Glass Onion: Film z serii ""Na noże""",6.0
Adsun22,Dracula - wampiry bez zębów,3.0
Adsun22,Zaginione miasto,6.0
Adsun22,Guillermo del Toro: Pinokio,7.0
Adsun22,"Ja, Pastafarin: Historia Latającego Potwora Spaghetti",6.0
Adsun22,Who Goes There: In Search of the Thing,7.0
Adsun22,Pies,6.0
Adsun22,"Miłość, seks & pandemia",1.0
Adsun22,Strażnicy Galaktyki: Coraz bliżej święta,6.0
Adsun22,Pitbull,1.0
Adsun22,Resident Evil: Degeneracja,7.0
Adsun22,Black Adam,6.0
Adsun22,Wszystko wszędzie naraz,7.0
Adsun22,Nieznośny ciężar wielkiego talentu,6.0
Adsun22,Downton Abbey: Nowa epoka,6.0
Adsun22,Men,4.0
Adsun22,Elvis,6.0
Adsun22,Blondynka,4.0
Adsun22,Bullet Train,7.0
Adsun22,Scooby-Doo! Cukierek albo psikus,3.0
Adsun22,Skarb Mikołajka,6.0
Adsun22,Robot Chicken: Star Wars Episode III,7.0
Adsun22,Ludzie honoru,8.0
Adsun22,Robot Chicken: Star Wars Episode II,7.0
Adsun22,Cena strachu,7.0
Adsun22,Robot Chicken: Star Wars,7.0
Adsun22,Duch,6.0
Adsun22,Trzy tysiące lat tęsknoty,7.0
Adsun22,Wilkołak nocą,7.0
Adsun22,Książę Egiptu,7.0
adusiaxd,W lesie dziś nie zaśnie nikt 2,1.0
adusiaxd,Joker,10.0
adusiaxd,Bohemian Rhapsody,10.0
agamakar99,Top Gun: Maverick,9.0
agamakar99,Czarna Wdowa,6.0
agamakar99,Bodyguard i żona zawodowca,6.0
agamakar99,Cruella,7.0
agamakar99,Nomadland,7.0
agamakar99,Diuna,8.0
agamakar99,Mauretańczyk,7.0
agamakar99,Dżentelmeni,8.0
agamakar99,Gold,7.0
agamakar99,Zaginiona dziewczyna,8.0
agamakar99,Życie Carlita,8.0
agamakar99,50 pierwszych randek,6.0
agamakar99,Służące,8.0
agamakar99,Whiplash,8.0
agamakar99,Za wszelką cenę,8.0
agamakar99,Szesnaście świeczek,6.0
agamakar99,Klub winowajców,7.0
agamakar99,Prestiż,8.0
agamakar99,Historia małżeńska,6.0
agamakar99,"Trzy billboardy za Ebbing, Missouri",8.0
agamakar99,Coco,7.0
agamakar99,Gwiezdne wojny: Skywalker. Odrodzenie,7.0
agamakar99,Dwóch papieży,8.0
agamakar99,365 dni,4.0
agamakar99,Małe kobietki,8.0
agamakar99,Gorący temat,6.0
agamakar99,Na noże,8.0
agamakar99,O północy w Paryżu,7.0
agamakar99,Kraina lodu II,8.0
agamakar99,Gra tajemnic,8.0
agamakar99,Król Lew,8.0
agamakar99,Spider-Man: Daleko od domu,7.0
agamakar99,Free Solo: ekstremalna wspinaczka,8.0
agamakar99,Nowe oblicze Greya,5.0
agamakar99,Ptaki śpiewają w Kigali,4.0
agamakar99,Fantastyczne zwierzęta i jak je znaleźć,6.0
agamakar99,Venom,5.0
agamakar99,Aladyn,6.0
agamakar99,Kapitan Marvel,6.0
agamakar99,Trzy kroki od siebie,6.0
agamakar99,After,5.0
agamakar99,Green Book,9.0
agamakar99,Oszustki,6.0
agamakar99,Śniadanie u Tiffany'ego,7.0
agamakar99,Psychoza,8.0
agamakar99,Pewnego razu... w Hollywood,8.0
agamakar99,Niezłomny,7.0
agamakar99,Dreamgirls,6.0
agamakar99,Raport mniejszości,8.0
agamakar99,Faworyta,7.0
agamakar99,Królowa,7.0
agamakar99,Avengers: Koniec gry,10.0
agamakar99,Spotlight,8.0
agamakar99,Planeta Singli 3,6.0
agamakar99,Fantastyczne zwierzęta: Zbrodnie Grindelwalda,6.0
agamakar99,Teraz albo nigdy,6.0
agamakar99,Jak wytresować smoka 3,8.0
agamakar99,Dziewczyna z tatuażem,8.0
agamakar99,Narodziny gwiazdy,8.0
agamakar99,Zwyczajna przysługa,6.0
agamakar99,Bohemian Rhapsody,9.0
agamakar99,Planeta Singli 2,7.0
agamakar99,Kochaj,2.0
agamakar99,Ant-Man i Osa,6.0
agamakar99,Mexican,5.0
agamakar99,Sierra Burgess jest przegrywem,5.0
agamakar99,Złe mamuśki,6.0
agamakar99,Pozycja obowiązkowa,6.0
agamakar99,Król rozrywki,8.0
agamakar99,The Kissing Booth,6.0
agamakar99,W blasku nocy,7.0
agamakar99,Krwawy diament,8.0
agamakar99,Strażnicy cnoty,5.0
agamakar99,Miss Agent,6.0
agamakar99,Zjawa,7.0
agamakar99,Jak zostać gwiazdą,5.0
agamakar99,Boska Florence,6.0
agamakar99,"Do wszystkich chłopców, których kochałam",7.0
agamakar99,Han Solo: Gwiezdne wojny - historie,7.0
agamakar99,Marsjanin,8.0
agamakar99,Życie Pi,7.0
agamakar99,Jestem taka piękna!,5.0
agamakar99,Ocean's 8,6.0
agamakar99,Deadpool,8.0
agamakar99,41 dni nadziei,7.0
agamakar99,Iniemamocni 2,8.0
agamakar99,Tylko kochankowie przeżyją,7.0
agamakar99,Mission: Impossible,7.0
agamakar99,Mamma Mia! Here We Go Again,7.0
agamakar99,Przypadkowy mąż,5.0
agamakar99,Twój Simon,8.0
agamakar99,Kobieta sukcesu,4.0
agamakar99,Podatek od miłości,5.0
agamakar99,Seria Niezgodna: Wierna,6.0
agamakar99,Wkręceni 2,5.0
agamakar99,Wkręceni,5.0
agamakar99,Kryptonim U.N.C.L.E.,7.0
agamakar99,Zanim odejdą wody,6.0
agamakar99,Avengers: Wojna bez granic,9.0
agamakar99,Sherlock Holmes,8.0
agamakar99,Tylko ty,6.0
agamakar99,Każdego dnia,6.0
agamakar99,"Tamte dni, tamte noce",9.0
agamakar99,Spider-Man: Homecoming,7.0
agamakar99,Czarna Pantera,7.0
agamakar99,Kapitan Ameryka: Wojna bohaterów,8.0
agamakar99,Thor: Ragnarok,8.0
agamakar99,Strażnicy Galaktyki vol. 2,7.0
agamakar99,Avengers: Czas Ultrona,7.0
agamakar99,Ant-Man,6.0
agamakar99,Doktor Strange,6.0
agamakar99,Strażnicy Galaktyki,7.0
agamakar99,Thor: Mroczny świat,7.0
agamakar99,Iron Man 3,8.0
agamakar99,Kapitan Ameryka: Zimowy Żołnierz,7.0
agamakar99,Hrabia Monte Christo,8.0
agamakar99,Avengers,8.0
agamakar99,American Hustle,7.0
agamakar99,Thor,6.0
agamakar99,Captain America: Pierwsze starcie,6.0
agamakar99,Iron Man 2,7.0
agamakar99,Magia w blasku księżyca,6.0
agamakar99,Przebudzenia,9.0
agamakar99,Królewna Śnieżka i Łowca,5.0
agamakar99,Ludzie honoru,8.0
agamakar99,Miłość w Seattle,6.0
agamakar99,Parnassus,7.0
agamakar99,Dziewczyna z portretu,8.0
agamakar99,Listy do M. 3,6.0
agamakar99,Kingsman: Złoty Krąg,7.0
agamakar99,Czerwona jaskółka,7.0
agamakar99,Spider-Man 2,6.0
agamakar99,Spider-Man,7.0
agamakar99,Spider-Man 3,6.0
agamakar99,Wielki Mike. The Blind Side,8.0
agamakar99,Morderstwo w Orient Expressie,6.0
agamakar99,Pitch Perfect 3,7.0
agamakar99,Pitch Perfect 2,7.0
agamakar99,"Och, życie",7.0
agamakar99,Tulipanowa gorączka,6.0
agamakar99,Lady Bird,7.0
agamakar99,Mała wielka miłość,4.0
agamakar99,Dlaczego nie!,6.0
agamakar99,Porady na zdrady,5.0
agamakar99,"Nie kłam, kochanie",5.0
agamakar99,Śniadanie do łóżka,5.0
agamakar99,Wszystko albo nic,4.0
agamakar99,Tylko mnie kochaj,6.0
agamakar99,Duża ryba,8.0
agamakar99,Indiana Jones i Królestwo Kryształowej Czaszki,6.0
agamakar99,Ocean's Twelve: Dogrywka,7.0
agamakar99,Incepcja,10.0
agamakar99,Alfie,6.0
agamakar99,Manchester by the Sea,9.0
agamakar99,Jak w niebie,6.0
agamakar99,Pożyczony narzeczony,6.0
agamakar99,Narzeczony na niby,6.0
agamakar99,Zacznijmy od nowa,8.0
agamakar99,Utalentowany pan Ripley,9.0
agamakar99,Królestwo niebieskie,8.0
agamakar99,Wszystko gra,8.0
agamakar99,Wzgórze nadziei,8.0
agamakar99,Vanilla Sky,7.0
agamakar99,E.T.,8.0
agamakar99,Ocean's Eleven: Ryzykowna gra,8.0
agamakar99,Brooklyn,7.0
agamakar99,Połów szczęścia w Jemenie,6.0
agamakar99,Wyścig,8.0
agamakar99,Flashdance,7.0
agamakar99,Wyspa,7.0
agamakar99,Piękny umysł,9.0
agamakar99,Bezpieczna przystań,8.0
agamakar99,Czas na miłość,9.0
agamakar99,Gwiezdne wojny: Ostatni Jedi,8.0
agamakar99,Dla ciebie wszystko,8.0
agamakar99,Wszystkie drogi prowadzą do Rzymu,4.0
agamakar99,Sylwester w Nowym Jorku,6.0
agamakar99,P.S. Kocham cię,6.0
agamakar99,Spartakus,7.0
agamakar99,Pod słońcem Toskanii,6.0
agamakar99,Wszyscy moi mężczyźni,6.0
agamakar99,V jak Vendetta,7.0
agamakar99,Niania,6.0
agamakar99,Wiek Adaline,7.0
agamakar99,Dzień dobry TV,6.0
agamakar99,Kingsman: Tajne służby,8.0
agamakar99,Buntownik z wyboru,9.0
agamakar99,Gorzka siedemnastka,6.0
agamakar99,Bez miłości ani słowa ,7.0
agamakar99,Baywatch. Słoneczny patrol,5.0
agamakar99,Gran Torino,8.0
agamakar99,Między nami kosmos,6.0
agamakar99,Iron Man,8.0
agamakar99,Snajper,7.0
agamakar99,Baby Driver,8.0
agamakar99,Najdłuższa podróż,8.0
agamakar99,Lśnienie,8.0
agamakar99,Podziemny krąg,8.0
agamakar99,Bękarty wojny,8.0
agamakar99,Zakochany Szekspir,8.0
agamakar99,Najlepszy,6.0
agamakar99,Zeszłej nocy,7.0
agamakar99,Ponad wszystko,5.0
agamakar99,Auta 3,8.0
agamakar99,Gliniarz z Beverly Hills,7.0
agamakar99,Piraci z Karaibów: Zemsta Salazara,7.0
agamakar99,Interstellar,9.0
agamakar99,Piękna i Bestia,7.0
agamakar99,"Pół żartem, pół serio",9.0
agamakar99,Indiana Jones i ostatnia krucjata,8.0
agamakar99,Indiana Jones i Świątynia Zagłady,8.0
agamakar99,Tajemnica Brokeback Mountain,8.0
agamakar99,Księżna,8.0
agamakar99,Uwierz w miłość,5.0
agamakar99,Czego pragnie dziewczyna,6.0
agamakar99,Poszukiwacze zaginionej Arki,8.0
agamakar99,Czas Apokalipsy,8.0
agamakar99,Wyspa Nim,7.0
agamakar99,Sierpień w hrabstwie Osage,7.0
agamakar99,Jane Eyre,8.0
agamakar99,Dwaj zgryźliwi tetrycy,6.0
agamakar99,Kiedy Harry poznał Sally,8.0
agamakar99,Speed: Niebezpieczna prędkość,7.0
agamakar99,Światło między oceanami,8.0
agamakar99,Dobry rok,7.0
agamakar99,Oczy szeroko zamknięte,8.0
agamakar99,Ciemniejsza strona Greya,6.0
agamakar99,Wichry namiętności,8.0
agamakar99,Pitch Perfect,7.0
agamakar99,Gorączka sobotniej nocy,8.0
agamakar99,Pasażerowie,7.0
agamakar99,Tytani,8.0
agamakar99,Nerve,7.0
agamakar99,Bodyguard,8.0
agamakar99,Sekretne okno,8.0
agamakar99,Papierowe miasta,5.0
agamakar99,Powidoki,5.0
agamakar99,Ścigany,8.0
agamakar99,La La Land,9.0
agamakar99,Lepiej późno niż później,7.0
agamakar99,Do diabła z miłością,7.0
agamakar99,Step Up 3,7.0
agamakar99,Jak urodzić i nie zwariować,5.0
agamakar99,Step Up 2,6.0
agamakar99,Dziewczyna z perłą,7.0
agamakar99,Wymarzony książę,4.0
agamakar99,Łotr 1. Gwiezdne wojny - historie,8.0
agamakar99,Mój biegun,6.0
agamakar99,Nad Niemnem,6.0
agamakar99,Atlas chmur,8.0
agamakar99,Przyjaźń czy kochanie?,6.0
agamakar99,El Dorado,8.0
agamakar99,Rio Bravo,8.0
agamakar99,Zakochana Jane,8.0
agamakar99,Duma i uprzedzenie,8.0
agamakar99,Ostatnia rodzina,8.0
agamakar99,Bridget Jones 3,8.0
agamakar99,"Gambit, czyli jak ograć króla",5.0
agamakar99,Batman - Początek,8.0
agamakar99,Mroczny Rycerz powstaje,8.0
agamakar99,Mroczny Rycerz,9.0
agamakar99,Rydwany ognia,8.0
agamakar99,Sąsiedzi 2,6.0
agamakar99,Sąsiedzi,6.0
agamakar99,Stare wygi,7.0
agamakar99,Gang Dzikich Wieprzy,7.0
agamakar99,Charlie St. Cloud,7.0
agamakar99,21 Jump Street,7.0
agamakar99,W rytmie hip-hopu,6.0
agamakar99,Jason Bourne,7.0
agamakar99,Ojciec chrzestny,9.0
agamakar99,"Ja cię kocham, a ty śpisz",6.0
agamakar99,"Dzień dobry, kocham cię!",5.0
agamakar99,Córka prezydenta,5.0
agamakar99,Kopciuszek: Roztańczona historia,6.0
agamakar99,Książę i ja,6.0
agamakar99,Plan B,7.0
agamakar99,Miłość na wybiegu,4.0
agamakar99,Pamiętnik księżniczki 2: Królewskie zaręczyny,7.0
agamakar99,Powiedz tak,7.0
agamakar99,Listy do M. 2,6.0
agamakar99,Zatańcz ze mną,7.0
agamakar99,Sposób na teściową,7.0
agamakar99,27 sukienek,7.0
agamakar99,Pokojówka na Manhattanie,6.0
agamakar99,Wpadka,5.0
agamakar99,Nigdy w życiu!,5.0
agamakar99,Wredne dziewczyny 2,6.0
agamakar99,Angry Birds Film,7.0
agamakar99,Książę w Nowym Jorku,8.0
agamakar99,Zabójczy widok,8.0
agamakar99,Pan i Pani Kiler,6.0
agamakar99,Sztuka dorastania,6.0
agamakar99,Sex Story,6.0
agamakar99,"Szpieg, który mnie kochał",7.0
agamakar99,Człowiek ze złotym pistoletem,8.0
agamakar99,Słaba płeć?,4.0
agamakar99,Ośmiorniczka,8.0
agamakar99,Tylko dla twoich oczu,8.0
agamakar99,Moonraker,8.0
agamakar99,Żyj i pozwól umrzeć,7.0
agamakar99,Żyje się tylko dwa razy,8.0
agamakar99,Diamenty są wieczne,8.0
agamakar99,Operacja Piorun,8.0
agamakar99,Goldfinger,8.0
agamakar99,Pozdrowienia z Rosji,8.0
agamakar99,Doktor No,8.0
agamakar99,Śluby panieńskie,5.0
agamakar99,Gdzie jest Dory,8.0
agamakar99,Iluzja,9.0
agamakar99,Iluzja 2,8.0
agamakar99,Ostatnia piosenka,7.0
agamakar99,Zanim się pojawiłeś,8.0
agamakar99,Praktykant,8.0
agamakar99,#WSZYSTKOGRA,5.0
